"","year","colony","nest","species","date","eggs","chicks","stage","notes"
"25975",2015,tamiami_west,24,greg,2015-03-23,0,2,NA,NA
"25976",2015,tamiami_west,24,greg,2015-04-01,0,2,NA,NA
"25977",2015,tamiami_west,24,greg,2015-04-21,0,0,NA,NA
"25978",2015,tamiami_west,24,greg,2015-04-28,0,0,empty,NA
"25979",2015,tamiami_west,26,bcnh,2015-02-20,2,0,NA,NA
"25980",2015,tamiami_west,26,bcnh,2015-03-03,3,0,NA,NA
"25981",2015,tamiami_west,26,bcnh,2015-03-11,3,0,NA,NA
"25982",2015,tamiami_west,26,bcnh,2015-03-18,0,3,NA,NA
"25983",2015,tamiami_west,26,bcnh,2015-03-23,0,3,NA,NA
"25984",2015,tamiami_west,26,bcnh,2015-04-07,0,1,NA,NA
"25985",2015,tamiami_west,26,bcnh,2015-04-15,0,NA,empty,NA
"25986",2015,tamiami_west,30,bcnh,2015-02-20,2,0,NA,"4/1 nest is gone"
"25987",2015,tamiami_west,30,bcnh,2015-03-03,1,0,NA,"4/1 nest is gone"
"25988",2015,tamiami_west,30,bcnh,2015-03-06,NA,NA,NA,"4/1 nest is gone"
"25989",2015,tamiami_west,30,bcnh,2015-03-11,NA,NA,NA,"4/1 nest is gone"
"25990",2015,tamiami_west,30,bcnh,2015-03-13,0,0,NA,"4/1 nest is gone"
"25991",2015,tamiami_west,30,bcnh,2015-03-18,NA,NA,NA,"4/1 nest is gone"
"25992",2015,tamiami_west,30,bcnh,2015-03-23,0,NA,empty,"4/1 nest is gone"
"25993",2015,tamiami_west,30,bcnh,2015-04-01,0,0,NA,"4/1 nest is gone"
"25994",2015,tamiami_west,30,bcnh,2015-04-07,NA,NA,NA,"4/1 nest is gone"
"25995",2015,tamiami_west,30,bcnh,2015-04-15,NA,NA,NA,"4/1 nest is gone"
"25996",2015,tamiami_west,30,bcnh,2015-04-21,0,0,NA,"4/1 nest is gone"
"25997",2015,tamiami_west,30,bcnh,2015-04-28,0,0,empty,"4/1 nest is gone"
"25998",2015,tamiami_west,30,bcnh,2015-05-05,NA,NA,NA,"4/1 nest is gone"
"25999",2015,tamiami_west,30,bcnh,2015-05-13,NA,NA,NA,"4/1 nest is gone"
"26000",2015,tamiami_west,30,bcnh,2015-05-18,NA,NA,NA,"4/1 nest is gone"
"26001",2015,tamiami_west,30,bcnh,2015-05-26,NA,NA,NA,"4/1 nest is gone"
"26002",2015,tamiami_west,50,greg,2015-02-20,NA,NA,NA,"4/2-bird out of nest"
"26003",2015,tamiami_west,50,greg,2015-03-03,NA,NA,NA,"4/2-bird out of nest"
"26004",2015,tamiami_west,50,greg,2015-03-06,3,0,NA,"4/2-bird out of nest"
"26005",2015,tamiami_west,50,greg,2015-03-11,0,3,NA,"4/2-bird out of nest"
"26006",2015,tamiami_west,50,greg,2015-03-13,NA,NA,NA,"4/2-bird out of nest"
"26007",2015,tamiami_west,50,greg,2015-03-18,0,3,NA,"4/2-bird out of nest"
"26008",2015,tamiami_west,50,greg,2015-03-23,0,2,NA,"4/2-bird out of nest"
"26009",2015,tamiami_west,50,greg,2015-04-01,0,2,NA,"4/2-bird out of nest"
"26010",2015,tamiami_west,50,greg,2015-04-07,0,2,NA,"4/2-bird out of nest"
"26011",2015,tamiami_west,50,greg,2015-04-15,0,NA,empty,"4/2-bird out of nest"
"26012",2015,tamiami_west,50,greg,2015-04-21,NA,NA,NA,"4/2-bird out of nest"
"26013",2015,tamiami_west,50,greg,2015-04-28,NA,NA,NA,"4/2-bird out of nest"
"26014",2015,tamiami_west,50,greg,2015-05-05,NA,NA,NA,"4/2-bird out of nest"
"26015",2015,tamiami_west,50,greg,2015-05-13,NA,NA,NA,"4/2-bird out of nest"
"26016",2015,tamiami_west,50,greg,2015-05-18,NA,NA,NA,"4/2-bird out of nest"
"26017",2015,tamiami_west,50,greg,2015-05-26,NA,NA,NA,"4/2-bird out of nest"
"26018",2015,tamiami_west,52,greg,2015-02-20,NA,NA,NA,"3/6-sampled 2nd egg"
"26019",2015,tamiami_west,52,greg,2015-03-03,NA,NA,NA,"3/6-sampled 2nd egg"
"26020",2015,tamiami_west,52,greg,2015-03-06,2,0,NA,"3/6-sampled 2nd egg"
"26021",2015,tamiami_west,52,greg,2015-03-11,3,0,NA,"3/6-sampled 2nd egg"
"26022",2015,tamiami_west,52,greg,2015-03-13,3,0,NA,"3/6-sampled 2nd egg"
"26023",2015,tamiami_west,52,greg,2015-03-18,3,0,NA,"3/6-sampled 2nd egg"
"26024",2015,tamiami_west,52,greg,2015-03-23,3,0,NA,"3/6-sampled 2nd egg"
"26025",2015,tamiami_west,52,greg,2015-04-01,2,1,NA,"3/6-sampled 2nd egg"
"26026",2015,tamiami_west,52,greg,2015-04-07,0,3,NA,"3/6-sampled 2nd egg"
"26027",2015,tamiami_west,52,greg,2015-04-15,0,3,NA,"3/6-sampled 2nd egg"
"26028",2015,tamiami_west,52,greg,2015-04-21,0,2,NA,"3/6-sampled 2nd egg"
"26029",2015,tamiami_west,52,greg,2015-04-28,0,1,NA,"3/6-sampled 2nd egg"
"26030",2015,tamiami_west,52,greg,2015-05-05,0,NA,empty,"3/6-sampled 2nd egg"
"26031",2015,tamiami_west,52,greg,2015-05-13,NA,NA,NA,"3/6-sampled 2nd egg"
"26032",2015,tamiami_west,52,greg,2015-05-18,NA,NA,NA,"3/6-sampled 2nd egg"
"26033",2015,tamiami_west,52,greg,2015-05-26,NA,NA,NA,"3/6-sampled 2nd egg"
"26034",2015,tamiami_west,54,greg,2015-02-20,NA,NA,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26035",2015,tamiami_west,54,greg,2015-03-03,NA,NA,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26036",2015,tamiami_west,54,greg,2015-03-06,1,0,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26037",2015,tamiami_west,54,greg,2015-03-11,3,0,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26038",2015,tamiami_west,54,greg,2015-03-13,NA,NA,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26039",2015,tamiami_west,54,greg,2015-03-18,3,0,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26040",2015,tamiami_west,54,greg,2015-03-23,3,0,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26041",2015,tamiami_west,54,greg,2015-04-01,2,1,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26042",2015,tamiami_west,54,greg,2015-04-07,0,3,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26043",2015,tamiami_west,54,greg,2015-04-15,0,3,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26044",2015,tamiami_west,54,greg,2015-04-21,0,3,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26045",2015,tamiami_west,54,greg,2015-04-28,0,3,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26046",2015,tamiami_west,54,greg,2015-05-05,0,1,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26047",2015,tamiami_west,54,greg,2015-05-13,NA,NA,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26048",2015,tamiami_west,54,greg,2015-05-18,NA,NA,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26049",2015,tamiami_west,54,greg,2015-05-26,NA,NA,NA,"3/6- egg marked 3/11: 2nd egg sampled"
"26050",2015,tamiami_west,56,greg,2015-02-20,NA,NA,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26051",2015,tamiami_west,56,greg,2015-03-03,NA,NA,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26052",2015,tamiami_west,56,greg,2015-03-06,2,0,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26053",2015,tamiami_west,56,greg,2015-03-11,3,0,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26054",2015,tamiami_west,56,greg,2015-03-13,3,0,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26055",2015,tamiami_west,56,greg,2015-03-18,NA,NA,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26056",2015,tamiami_west,56,greg,2015-03-23,3,0,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26057",2015,tamiami_west,56,greg,2015-04-01,1,2,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26058",2015,tamiami_west,56,greg,2015-04-07,0,3,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26059",2015,tamiami_west,56,greg,2015-04-15,0,3,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26060",2015,tamiami_west,56,greg,2015-04-21,0,3,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26061",2015,tamiami_west,56,greg,2015-04-28,0,1,empty,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26062",2015,tamiami_west,56,greg,2015-05-05,NA,NA,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26063",2015,tamiami_west,56,greg,2015-05-13,NA,NA,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26064",2015,tamiami_west,56,greg,2015-05-18,NA,NA,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26065",2015,tamiami_west,56,greg,2015-05-26,NA,NA,NA,"3/6- marked two eggs 3/11: 3rd egg sampled"
"26066",2015,tamiami_west,130,greg,2015-02-20,NA,NA,NA,"3/6- sampled 2nd egg"
"26067",2015,tamiami_west,130,greg,2015-03-03,NA,NA,NA,"3/6- sampled 2nd egg"
"26068",2015,tamiami_west,130,greg,2015-03-06,2,0,NA,"3/6- sampled 2nd egg"
"26069",2015,tamiami_west,130,greg,2015-03-11,NA,NA,NA,"3/6- sampled 2nd egg"
"26070",2015,tamiami_west,130,greg,2015-03-13,3,0,NA,"3/6- sampled 2nd egg"
"26071",2015,tamiami_west,130,greg,2015-03-18,3,0,NA,"3/6- sampled 2nd egg"
"26072",2015,tamiami_west,130,greg,2015-03-23,3,0,NA,"3/6- sampled 2nd egg"
"26073",2015,tamiami_west,130,greg,2015-04-01,2,1,NA,"3/6- sampled 2nd egg"
"26074",2015,tamiami_west,130,greg,2015-04-07,0,2,NA,"3/6- sampled 2nd egg"
"26075",2015,tamiami_west,130,greg,2015-04-15,0,1,NA,"3/6- sampled 2nd egg"
"26076",2015,tamiami_west,130,greg,2015-04-21,0,1,NA,"3/6- sampled 2nd egg"
"26077",2015,tamiami_west,130,greg,2015-04-28,0,0,NA,"3/6- sampled 2nd egg"
"26078",2015,tamiami_west,130,greg,2015-05-05,0,NA,empty,"3/6- sampled 2nd egg"
"26079",2015,tamiami_west,130,greg,2015-05-13,NA,NA,NA,"3/6- sampled 2nd egg"
"26080",2015,tamiami_west,130,greg,2015-05-18,NA,NA,NA,"3/6- sampled 2nd egg"
"26081",2015,tamiami_west,130,greg,2015-05-26,NA,NA,NA,"3/6- sampled 2nd egg"
"26082",2015,tamiami_west,132,wost,2015-02-20,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26083",2015,tamiami_west,132,wost,2015-03-03,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26084",2015,tamiami_west,132,wost,2015-03-06,2,0,NA,"4/1 nest is empty 4/28 appears dead"
"26085",2015,tamiami_west,132,wost,2015-03-11,3,0,NA,"4/1 nest is empty 4/28 appears dead"
"26086",2015,tamiami_west,132,wost,2015-03-13,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26087",2015,tamiami_west,132,wost,2015-03-18,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26088",2015,tamiami_west,132,wost,2015-03-23,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26089",2015,tamiami_west,132,wost,2015-04-01,0,0,NA,"4/1 nest is empty 4/28 appears dead"
"26090",2015,tamiami_west,132,wost,2015-04-07,2,0,NA,"4/1 nest is empty 4/28 appears dead"
"26091",2015,tamiami_west,132,wost,2015-04-15,3,0,NA,"4/1 nest is empty 4/28 appears dead"
"26092",2015,tamiami_west,132,wost,2015-04-21,3,0,NA,"4/1 nest is empty 4/28 appears dead"
"26093",2015,tamiami_west,132,wost,2015-04-28,3,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26094",2015,tamiami_west,132,wost,2015-05-05,0,NA,empty,"4/1 nest is empty 4/28 appears dead"
"26095",2015,tamiami_west,132,wost,2015-05-13,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26096",2015,tamiami_west,132,wost,2015-05-18,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26097",2015,tamiami_west,132,wost,2015-05-26,NA,NA,NA,"4/1 nest is empty 4/28 appears dead"
"26098",2015,tamiami_west,133,greg,2015-03-06,0,3,NA,NA
"26099",2015,tamiami_west,134,greg,2015-02-20,NA,NA,NA,"3/6- could be BCNH"
"26100",2015,tamiami_west,134,greg,2015-03-03,NA,NA,NA,"3/6- could be BCNH"
"26101",2015,tamiami_west,134,greg,2015-03-06,1,0,NA,"3/6- could be BCNH"
"26102",2015,tamiami_west,134,greg,2015-03-11,NA,NA,NA,"3/6- could be BCNH"
"26103",2015,tamiami_west,134,greg,2015-03-13,NA,NA,NA,"3/6- could be BCNH"
"26104",2015,tamiami_west,134,greg,2015-03-18,NA,NA,NA,"3/6- could be BCNH"
"26105",2015,tamiami_west,134,greg,2015-03-23,NA,NA,NA,"3/6- could be BCNH"
"26106",2015,tamiami_west,134,greg,2015-04-01,NA,NA,NA,"3/6- could be BCNH"
"26107",2015,tamiami_west,134,greg,2015-04-07,NA,NA,NA,"3/6- could be BCNH"
"26108",2015,tamiami_west,134,greg,2015-04-15,NA,NA,NA,"3/6- could be BCNH"
"26109",2015,tamiami_west,134,greg,2015-04-21,NA,NA,NA,"3/6- could be BCNH"
"26110",2015,tamiami_west,134,greg,2015-04-28,NA,0,empty,"3/6- could be BCNH"
"26111",2015,tamiami_west,134,greg,2015-05-05,NA,NA,NA,"3/6- could be BCNH"
"26112",2015,tamiami_west,134,greg,2015-05-13,NA,NA,NA,"3/6- could be BCNH"
"26113",2015,tamiami_west,134,greg,2015-05-18,NA,NA,NA,"3/6- could be BCNH"
"26114",2015,tamiami_west,134,greg,2015-05-26,NA,NA,NA,"3/6- could be BCNH"
"26115",2015,tamiami_west,135,greg,2015-02-20,NA,NA,NA,"3/6- marked two eggs 4/15- pulled"
"26116",2015,tamiami_west,135,greg,2015-03-03,NA,NA,NA,"3/6- marked two eggs 4/15- pulled"
"26117",2015,tamiami_west,135,greg,2015-03-06,2,0,NA,"3/6- marked two eggs 4/15- pulled"
"26118",2015,tamiami_west,135,greg,2015-03-11,1,1,NA,"3/6- marked two eggs 4/15- pulled"
"26119",2015,tamiami_west,135,greg,2015-03-13,0,2,NA,"3/6- marked two eggs 4/15- pulled"
"26120",2015,tamiami_west,135,greg,2015-03-18,0,2,NA,"3/6- marked two eggs 4/15- pulled"
"26121",2015,tamiami_west,135,greg,2015-03-23,0,2,NA,"3/6- marked two eggs 4/15- pulled"
"26122",2015,tamiami_west,135,greg,2015-04-01,0,2,NA,"3/6- marked two eggs 4/15- pulled"
"26123",2015,tamiami_west,135,greg,2015-04-07,0,2,NA,"3/6- marked two eggs 4/15- pulled"
"26124",2015,tamiami_west,135,greg,2015-04-15,0,2,NA,"3/6- marked two eggs 4/15- pulled"
"26125",2015,tamiami_west,135,greg,2015-04-21,0,0,empty,"3/6- marked two eggs 4/15- pulled"
"26126",2015,tamiami_west,135,greg,2015-04-28,0,3,empty,"3/6- marked two eggs 4/15- pulled"
"26127",2015,tamiami_west,135,greg,2015-05-05,NA,NA,NA,"3/6- marked two eggs 4/15- pulled"
"26128",2015,tamiami_west,135,greg,2015-05-13,NA,NA,NA,"3/6- marked two eggs 4/15- pulled"
"26129",2015,tamiami_west,135,greg,2015-05-18,NA,NA,NA,"3/6- marked two eggs 4/15- pulled"
"26130",2015,tamiami_west,135,greg,2015-05-26,NA,NA,NA,"3/6- marked two eggs 4/15- pulled"
"26131",2015,tamiami_west,136,greg,2015-02-20,NA,NA,NA,"3/6-marked two eggs"
"26132",2015,tamiami_west,136,greg,2015-03-03,NA,NA,NA,"3/6-marked two eggs"
"26133",2015,tamiami_west,136,greg,2015-03-06,2,0,NA,"3/6-marked two eggs"
"26134",2015,tamiami_west,136,greg,2015-03-11,3,0,NA,"3/6-marked two eggs"
"26135",2015,tamiami_west,136,greg,2015-03-13,NA,NA,NA,"3/6-marked two eggs"
"26136",2015,tamiami_west,136,greg,2015-03-18,3,0,NA,"3/6-marked two eggs"
"26137",2015,tamiami_west,136,greg,2015-03-23,3,0,NA,"3/6-marked two eggs"
"26138",2015,tamiami_west,136,greg,2015-04-01,1,2,NA,"3/6-marked two eggs"
"26139",2015,tamiami_west,136,greg,2015-04-07,NA,NA,NA,"3/6-marked two eggs"
"26140",2015,tamiami_west,136,greg,2015-04-15,NA,NA,NA,"3/6-marked two eggs"
"26141",2015,tamiami_west,136,greg,2015-04-21,0,3,NA,"3/6-marked two eggs"
"26142",2015,tamiami_west,136,greg,2015-04-28,0,0,empty,"3/6-marked two eggs"
"26143",2015,tamiami_west,136,greg,2015-05-05,NA,NA,NA,"3/6-marked two eggs"
"26144",2015,tamiami_west,136,greg,2015-05-13,NA,NA,NA,"3/6-marked two eggs"
"26145",2015,tamiami_west,136,greg,2015-05-18,NA,NA,NA,"3/6-marked two eggs"
"26146",2015,tamiami_west,136,greg,2015-05-26,NA,NA,NA,"3/6-marked two eggs"
"26147",2015,tamiami_west,137,greg,2015-02-20,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26148",2015,tamiami_west,137,greg,2015-03-03,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26149",2015,tamiami_west,137,greg,2015-03-06,1,0,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26150",2015,tamiami_west,137,greg,2015-03-11,3,0,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26151",2015,tamiami_west,137,greg,2015-03-13,3,0,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26152",2015,tamiami_west,137,greg,2015-03-18,3,0,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26153",2015,tamiami_west,137,greg,2015-03-23,3,0,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26154",2015,tamiami_west,137,greg,2015-04-01,0,0,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26155",2015,tamiami_west,137,greg,2015-04-07,0,NA,empty,"3/6- marked egg  3/11: 2nd egg sampled"
"26156",2015,tamiami_west,137,greg,2015-04-15,0,NA,empty,"3/6- marked egg  3/11: 2nd egg sampled"
"26157",2015,tamiami_west,137,greg,2015-04-21,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26158",2015,tamiami_west,137,greg,2015-04-28,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26159",2015,tamiami_west,137,greg,2015-05-05,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26160",2015,tamiami_west,137,greg,2015-05-13,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26161",2015,tamiami_west,137,greg,2015-05-18,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26162",2015,tamiami_west,137,greg,2015-05-26,NA,NA,NA,"3/6- marked egg  3/11: 2nd egg sampled"
"26163",2015,tamiami_west,138,greg,2015-02-20,NA,NA,NA,"3/6-marked 2 eggs"
"26164",2015,tamiami_west,138,greg,2015-03-03,NA,NA,NA,"3/6-marked 2 eggs"
"26165",2015,tamiami_west,138,greg,2015-03-06,2,0,NA,"3/6-marked 2 eggs"
"26166",2015,tamiami_west,138,greg,2015-03-11,NA,NA,NA,"3/6-marked 2 eggs"
"26167",2015,tamiami_west,138,greg,2015-03-13,NA,NA,NA,"3/6-marked 2 eggs"
"26168",2015,tamiami_west,138,greg,2015-03-18,NA,NA,NA,"3/6-marked 2 eggs"
"26169",2015,tamiami_west,138,greg,2015-03-23,NA,NA,NA,"3/6-marked 2 eggs"
"26170",2015,tamiami_west,138,greg,2015-04-01,NA,NA,NA,"3/6-marked 2 eggs"
"26171",2015,tamiami_west,138,greg,2015-04-07,NA,NA,NA,"3/6-marked 2 eggs"
"26172",2015,tamiami_west,138,greg,2015-04-15,NA,NA,NA,"3/6-marked 2 eggs"
"26173",2015,tamiami_west,138,greg,2015-04-21,0,3,NA,"3/6-marked 2 eggs"
"26174",2015,tamiami_west,138,greg,2015-04-28,NA,3,NA,"3/6-marked 2 eggs"
"26175",2015,tamiami_west,138,greg,2015-05-05,NA,NA,NA,"3/6-marked 2 eggs"
"26176",2015,tamiami_west,138,greg,2015-05-13,NA,NA,NA,"3/6-marked 2 eggs"
"26177",2015,tamiami_west,138,greg,2015-05-18,NA,NA,NA,"3/6-marked 2 eggs"
"26178",2015,tamiami_west,138,greg,2015-05-26,NA,NA,NA,"3/6-marked 2 eggs"
"26179",2015,tamiami_west,168,trhe,2015-02-20,NA,NA,NA,"4/28: dead egg in nest"
"26180",2015,tamiami_west,168,trhe,2015-03-03,NA,NA,NA,"4/28: dead egg in nest"
"26181",2015,tamiami_west,168,trhe,2015-03-06,NA,NA,NA,"4/28: dead egg in nest"
"26182",2015,tamiami_west,168,trhe,2015-03-11,NA,NA,NA,"4/28: dead egg in nest"
"26183",2015,tamiami_west,168,trhe,2015-03-13,NA,NA,NA,"4/28: dead egg in nest"
"26184",2015,tamiami_west,168,trhe,2015-03-18,NA,NA,NA,"4/28: dead egg in nest"
"26185",2015,tamiami_west,168,trhe,2015-03-23,NA,NA,NA,"4/28: dead egg in nest"
"26186",2015,tamiami_west,168,trhe,2015-04-01,4,0,NA,"4/28: dead egg in nest"
"26187",2015,tamiami_west,168,trhe,2015-04-07,4,0,NA,"4/28: dead egg in nest"
"26188",2015,tamiami_west,168,trhe,2015-04-15,1,3,NA,"4/28: dead egg in nest"
"26189",2015,tamiami_west,168,trhe,2015-04-21,0,3,NA,"4/28: dead egg in nest"
"26190",2015,tamiami_west,168,trhe,2015-04-28,0,2,NA,"4/28: dead egg in nest"
"26191",2015,tamiami_west,168,trhe,2015-05-05,0,3,NA,"4/28: dead egg in nest"
"26192",2015,tamiami_west,168,trhe,2015-05-13,0,0,empty,"4/28: dead egg in nest"
"26193",2015,tamiami_west,168,trhe,2015-05-18,NA,NA,NA,"4/28: dead egg in nest"
"26194",2015,tamiami_west,168,trhe,2015-05-26,NA,NA,NA,"4/28: dead egg in nest"
"26195",2015,tamiami_west,169,smwt,2015-04-01,3,0,NA,NA
"26196",2015,tamiami_west,169,smwt,2015-04-07,3,0,NA,NA
"26197",2015,tamiami_west,169,smwt,2015-04-15,1,2,NA,NA
"26198",2015,tamiami_west,169,smwt,2015-04-21,0,2,NA,NA
"26199",2015,tamiami_west,169,smwt,2015-04-28,0,0,empty,NA
"26200",2015,tamiami_west,169,smwt,2015-05-05,0,NA,empty,NA
"26201",2015,tamiami_west,170,smhe,2015-04-01,2,0,NA,NA
"26202",2015,tamiami_west,170,smhe,2015-04-21,0,0,NA,NA
"26203",2015,tamiami_west,170,smhe,2015-04-28,0,0,empty,NA
"26204",2015,tamiami_west,171,smhe,2015-04-01,1,2,NA,NA
"26205",2015,tamiami_west,171,smhe,2015-04-21,0,0,NA,NA
"26206",2015,tamiami_west,171,smhe,2015-04-28,0,3,empty,NA
"26207",2015,tamiami_west,174,smwt,2015-04-15,3,0,NA,NA
"26208",2015,tamiami_west,174,smwt,2015-04-21,0,3,NA,NA
"26209",2015,tamiami_west,174,smwt,2015-04-28,0,3,NA,NA
"26210",2015,tamiami_west,174,smwt,2015-05-05,0,2,NA,NA
"26211",2015,tamiami_west,174,smwt,2015-05-13,0,2,NA,NA
"26212",2015,tamiami_west,172,wost,2015-02-20,NA,NA,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26213",2015,tamiami_west,172,wost,2015-03-03,NA,NA,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26214",2015,tamiami_west,172,wost,2015-03-06,NA,NA,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26215",2015,tamiami_west,172,wost,2015-03-11,NA,NA,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26216",2015,tamiami_west,172,wost,2015-03-13,NA,NA,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26217",2015,tamiami_west,172,wost,2015-03-18,NA,NA,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26218",2015,tamiami_west,172,wost,2015-03-23,NA,NA,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26219",2015,tamiami_west,172,wost,2015-04-01,1,0,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26220",2015,tamiami_west,172,wost,2015-04-07,3,0,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26221",2015,tamiami_west,172,wost,2015-04-15,1,2,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26222",2015,tamiami_west,172,wost,2015-04-21,0,3,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26223",2015,tamiami_west,172,wost,2015-04-28,0,3,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26224",2015,tamiami_west,172,wost,2015-05-05,0,2,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26225",2015,tamiami_west,172,wost,2015-05-13,0,2,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26226",2015,tamiami_west,172,wost,2015-05-18,0,1,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26227",2015,tamiami_west,172,wost,2015-05-26,0,2,NA,"4/1 new flagging for what is believed a new nest, could be a renest in 319"
"26228",2015,tamiami_west,175,trhe,2015-04-15,3,0,NA,NA
"26229",2015,tamiami_west,175,trhe,2015-04-21,3,0,NA,NA
"26230",2015,tamiami_west,175,trhe,2015-04-28,0,3,NA,NA
"26231",2015,tamiami_west,175,trhe,2015-05-05,0,3,NA,NA
"26232",2015,tamiami_west,175,trhe,2015-05-13,0,2,empty,NA
"26233",2015,tamiami_west,176,trhe,2015-04-15,2,1,NA,NA
"26234",2015,tamiami_west,176,trhe,2015-04-28,0,3,NA,NA
"26235",2015,tamiami_west,176,trhe,2015-05-13,0,0,NA,NA
"26236",2015,tamiami_west,177,trhe,2015-02-20,NA,NA,NA,"4/1 - 1 day old chick"
"26237",2015,tamiami_west,177,trhe,2015-03-03,NA,NA,NA,"4/1 - 1 day old chick"
"26238",2015,tamiami_west,177,trhe,2015-03-06,NA,NA,NA,"4/1 - 1 day old chick"
"26239",2015,tamiami_west,177,trhe,2015-03-11,NA,NA,NA,"4/1 - 1 day old chick"
"26240",2015,tamiami_west,177,trhe,2015-03-13,NA,NA,NA,"4/1 - 1 day old chick"
"26241",2015,tamiami_west,177,trhe,2015-03-18,NA,NA,NA,"4/1 - 1 day old chick"
"26242",2015,tamiami_west,177,trhe,2015-03-23,NA,NA,NA,"4/1 - 1 day old chick"
"26243",2015,tamiami_west,177,trhe,2015-04-01,NA,NA,NA,"4/1 - 1 day old chick"
"26244",2015,tamiami_west,177,trhe,2015-04-07,NA,NA,NA,"4/1 - 1 day old chick"
"26245",2015,tamiami_west,177,trhe,2015-04-15,3,0,NA,"4/1 - 1 day old chick"
"26246",2015,tamiami_west,177,trhe,2015-04-21,1,2,NA,"4/1 - 1 day old chick"
"26247",2015,tamiami_west,177,trhe,2015-04-28,0,4,NA,"4/1 - 1 day old chick"
"26248",2015,tamiami_west,177,trhe,2015-05-05,0,2,NA,"4/1 - 1 day old chick"
"26249",2015,tamiami_west,177,trhe,2015-05-13,0,0,NA,"4/1 - 1 day old chick"
"26250",2015,tamiami_west,177,trhe,2015-05-18,NA,NA,NA,"4/1 - 1 day old chick"
