,frame,nest_x,nest_y,species,valid_nest,classification_id,user_name,created_at,subject_ids,nest_id,site,event,filename
1561,4,250.50726318359375,235.3734588623047,Great Egret,True,296822695,kristenbrush,2020-12-23 12:40:46 UTC,53379077,7538,StartMel,05_07_2020,7538_StartMel_05_07_2020_projected
1562,5,236.93125915527344,241.64437866210938,Great Egret,True,296822695,kristenbrush,2020-12-23 12:40:46 UTC,53379077,7538,StartMel,05_07_2020,7538_StartMel_05_07_2020_projected
1563,6,241.34542846679688,245.48556518554688,Great Egret,True,296822695,kristenbrush,2020-12-23 12:40:46 UTC,53379077,7538,StartMel,05_07_2020,7538_StartMel_05_07_2020_projected
1564,7,268.2474365234375,280.1397705078125,Great Egret,True,296822695,kristenbrush,2020-12-23 12:40:46 UTC,53379077,7538,StartMel,05_07_2020,7538_StartMel_05_07_2020_projected
1565,3,253.50888061523438,259.2673645019531,Great Egret,True,296822695,kristenbrush,2020-12-23 12:40:46 UTC,53379077,7538,StartMel,05_07_2020,7538_StartMel_05_07_2020_projected
1566,4,243.39622497558594,258.168701171875,Great Egret,True,296823432,kristenbrush,2020-12-23 12:47:22 UTC,53378082,3440,Joule,05_29_2020,3440_Joule_05_29_2020_projected
1567,1,247.6822509765625,251.2877960205078,Great Egret,True,296823432,kristenbrush,2020-12-23 12:47:22 UTC,53378082,3440,Joule,05_29_2020,3440_Joule_05_29_2020_projected
1568,5,280.406982421875,262.64801025390625,Great Egret,True,296823432,kristenbrush,2020-12-23 12:47:22 UTC,53378082,3440,Joule,05_29_2020,3440_Joule_05_29_2020_projected
1569,6,247.1717529296875,240.22705078125,Great Egret,True,296823432,kristenbrush,2020-12-23 12:47:22 UTC,53378082,3440,Joule,05_29_2020,3440_Joule_05_29_2020_projected
1570,3,263.49761962890625,262.3904113769531,Great Egret,True,296824125,kristenbrush,2020-12-23 12:52:17 UTC,53376311,576,Jerrod,05_05_2020,576_Jerrod_05_05_2020_projected
1571,1,244.7305908203125,249.90573120117188,Great Egret,True,296824125,kristenbrush,2020-12-23 12:52:17 UTC,53376311,576,Jerrod,05_05_2020,576_Jerrod_05_05_2020_projected
1572,2,266.8597717285156,248.80953979492188,Great Egret,True,296824125,kristenbrush,2020-12-23 12:52:17 UTC,53376311,576,Jerrod,05_05_2020,576_Jerrod_05_05_2020_projected
1573,4,257.4854736328125,260.7456359863281,Great Egret,True,296824125,kristenbrush,2020-12-23 12:52:17 UTC,53376311,576,Jerrod,05_05_2020,576_Jerrod_05_05_2020_projected
1574,6,262.485595703125,266.96270751953125,Great Egret,True,296824125,kristenbrush,2020-12-23 12:52:17 UTC,53376311,576,Jerrod,05_05_2020,576_Jerrod_05_05_2020_projected
1575,5,267.2865295410156,263.9224548339844,Great Egret,True,296824125,kristenbrush,2020-12-23 12:52:17 UTC,53376311,576,Jerrod,05_05_2020,576_Jerrod_05_05_2020_projected
1576,8,256.5522766113281,283.59881591796875,Great Egret,True,296824125,kristenbrush,2020-12-23 12:52:17 UTC,53376311,576,Jerrod,05_05_2020,576_Jerrod_05_05_2020_projected
1577,,,,,False,296824146,kristenbrush,2020-12-23 12:52:20 UTC,53377244,1942,CypressCity,04_29_2020,1942_CypressCity_04_29_2020_projected
1578,,,,,False,296824150,kristenbrush,2020-12-23 12:52:22 UTC,53379128,8146,CypressCity,04_29_2020,8146_CypressCity_04_29_2020_projected
1579,,,,,False,296824155,kristenbrush,2020-12-23 12:52:24 UTC,53377334,2033,CypressCity,04_29_2020,2033_CypressCity_04_29_2020_projected
1580,,,,,False,296824163,kristenbrush,2020-12-23 12:52:27 UTC,53377366,2082,CypressCity,04_29_2020,2082_CypressCity_04_29_2020_projected
1581,,,,,False,296824193,kristenbrush,2020-12-23 12:52:42 UTC,53378331,3623,Joule,05_29_2020,3623_Joule_05_29_2020_projected
1582,,,,,False,296824213,kristenbrush,2020-12-23 12:52:46 UTC,53379217,8684,CypressCity,04_29_2020,8684_CypressCity_04_29_2020_projected
1583,1,264.43359375,238.7890625,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1584,2,262.6825866699219,227.54495239257812,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1585,3,522.8688354492188,444.98712158203125,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1586,4,272.1768493652344,241.41778564453125,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1587,6,263.0180969238281,244.89971923828125,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1588,8,266.92315673828125,247.7214813232422,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1589,5,274.6997375488281,267.3495178222656,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1590,7,269.2628173828125,248.0187225341797,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1591,9,293.423583984375,277.54437255859375,Great Egret,True,296826257,kristenbrush,2020-12-23 13:10:35 UTC,53376919,1141,Joule,05_29_2020,1141_Joule_05_29_2020_projected
1592,,,,,False,296826263,kristenbrush,2020-12-23 13:10:37 UTC,53377331,2032,CypressCity,04_29_2020,2032_CypressCity_04_29_2020_projected
1593,3,251.72354125976562,250.61102294921875,Great Egret,True,296827103,kristenbrush,2020-12-23 13:15:10 UTC,53377574,2397,StartMel,05_07_2020,2397_StartMel_05_07_2020_projected
1594,0,259.6949157714844,267.03631591796875,Great Egret,True,296827103,kristenbrush,2020-12-23 13:15:10 UTC,53377574,2397,StartMel,05_07_2020,2397_StartMel_05_07_2020_projected
1595,1,236.7080535888672,228.856689453125,Great Egret,True,296827103,kristenbrush,2020-12-23 13:15:10 UTC,53377574,2397,StartMel,05_07_2020,2397_StartMel_05_07_2020_projected
1596,2,271.8459777832031,241.79722595214844,Great Egret,True,296827103,kristenbrush,2020-12-23 13:15:10 UTC,53377574,2397,StartMel,05_07_2020,2397_StartMel_05_07_2020_projected
1597,7,262.00225830078125,268.8289794921875,Great Egret,True,296827103,kristenbrush,2020-12-23 13:15:10 UTC,53377574,2397,StartMel,05_07_2020,2397_StartMel_05_07_2020_projected
1598,6,266.74298095703125,254.65858459472656,Great Egret,True,296827103,kristenbrush,2020-12-23 13:15:10 UTC,53377574,2397,StartMel,05_07_2020,2397_StartMel_05_07_2020_projected
1599,4,235.43231201171875,258.79412841796875,Great Egret,True,296827103,kristenbrush,2020-12-23 13:15:10 UTC,53377574,2397,StartMel,05_07_2020,2397_StartMel_05_07_2020_projected
1600,,,,,False,296827105,kristenbrush,2020-12-23 13:15:12 UTC,53377429,2118,CypressCity,04_29_2020,2118_CypressCity_04_29_2020_projected
1601,5,276.92242431640625,299.4549865722656,Great Egret,True,296827472,kristenbrush,2020-12-23 13:18:35 UTC,53378302,3593,Joule,05_29_2020,3593_Joule_05_29_2020_projected
1602,7,277.5636291503906,268.2431335449219,Great Egret,True,296827472,kristenbrush,2020-12-23 13:18:35 UTC,53378302,3593,Joule,05_29_2020,3593_Joule_05_29_2020_projected
1603,6,268.42852783203125,266.09307861328125,Great Egret,True,296827472,kristenbrush,2020-12-23 13:18:35 UTC,53378302,3593,Joule,05_29_2020,3593_Joule_05_29_2020_projected
1604,,,,,False,296875823,kristenbrush,2020-12-23 17:54:20 UTC,53378543,3749,Joule,05_29_2020,3749_Joule_05_29_2020_projected
1605,2,269.6732177734375,233.79360961914062,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1606,0,199.10101318359375,182.46009826660156,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1607,3,531.3987426757812,452.3158874511719,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1608,4,263.3558654785156,243.5602264404297,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1609,6,271.0404357910156,233.5243682861328,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1610,8,270.46673583984375,252.22219848632812,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1611,9,279.1830749511719,260.0440368652344,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1612,10,273.4234619140625,251.2941131591797,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1613,1,268.0464782714844,250.76849365234375,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1614,5,260.7796936035156,271.35467529296875,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1615,7,271.85369873046875,230.92457580566406,Great Egret,True,296877380,kristenbrush,2020-12-23 18:02:43 UTC,53378462,3722,Joule,05_29_2020,3722_Joule_05_29_2020_projected
1616,,,,,False,296877587,kristenbrush,2020-12-23 18:03:53 UTC,53378757,4277,CypressCity,04_29_2020,4277_CypressCity_04_29_2020_projected
1617,,,,,False,296879208,kristenbrush,2020-12-23 18:13:39 UTC,53377538,2250,CypressCity,04_29_2020,2250_CypressCity_04_29_2020_projected
1618,,,,,False,296879600,kristenbrush,2020-12-23 18:15:46 UTC,53377180,1831,CypressCity,04_29_2020,1831_CypressCity_04_29_2020_projected
1619,3,223.39508056640625,222.9320526123047,Great Egret,True,296881148,kristenbrush,2020-12-23 18:25:29 UTC,53376267,552,Jerrod,05_05_2020,552_Jerrod_05_05_2020_projected
1620,4,248.5811309814453,253.0509033203125,Great Egret,True,296881148,kristenbrush,2020-12-23 18:25:29 UTC,53376267,552,Jerrod,05_05_2020,552_Jerrod_05_05_2020_projected
1621,5,233.44357299804688,229.82217407226562,Great Egret,True,296881148,kristenbrush,2020-12-23 18:25:29 UTC,53376267,552,Jerrod,05_05_2020,552_Jerrod_05_05_2020_projected
1622,7,253.83059692382812,239.77110290527344,Great Egret,True,296881148,kristenbrush,2020-12-23 18:25:29 UTC,53376267,552,Jerrod,05_05_2020,552_Jerrod_05_05_2020_projected
1623,8,243.94334411621094,241.8594207763672,Great Egret,True,296881148,kristenbrush,2020-12-23 18:25:29 UTC,53376267,552,Jerrod,05_05_2020,552_Jerrod_05_05_2020_projected
1624,6,244.73753356933594,232.19921875,Great Egret,True,296881148,kristenbrush,2020-12-23 18:25:29 UTC,53376267,552,Jerrod,05_05_2020,552_Jerrod_05_05_2020_projected
1625,,,,,False,296881237,kristenbrush,2020-12-23 18:25:57 UTC,53379319,10038,CypressCity,04_29_2020,10038_CypressCity_04_29_2020_projected
1626,,,,,False,296881481,kristenbrush,2020-12-23 18:27:10 UTC,53378350,3630,Joule,05_29_2020,3630_Joule_05_29_2020_projected
1627,3,272.6287841796875,242.54800415039062,Great Egret,True,296882278,kristenbrush,2020-12-23 18:30:59 UTC,53378780,4528,Jerrod,05_05_2020,4528_Jerrod_05_05_2020_projected
1628,4,277.2783203125,261.1029052734375,Great Egret,True,296882278,kristenbrush,2020-12-23 18:30:59 UTC,53378780,4528,Jerrod,05_05_2020,4528_Jerrod_05_05_2020_projected
1629,5,263.39276123046875,267.61944580078125,Great Egret,True,296882278,kristenbrush,2020-12-23 18:30:59 UTC,53378780,4528,Jerrod,05_05_2020,4528_Jerrod_05_05_2020_projected
1630,8,308.6479187011719,248.25399780273438,Great Egret,True,296882278,kristenbrush,2020-12-23 18:30:59 UTC,53378780,4528,Jerrod,05_05_2020,4528_Jerrod_05_05_2020_projected
1631,,,,,False,296882882,kristenbrush,2020-12-23 18:33:30 UTC,53378834,4899,Vacation,05_29_2020,4899_Vacation_05_29_2020_projected
1632,5,235.68182373046875,228.79493713378906,Great Egret,True,296883751,kristenbrush,2020-12-23 18:37:57 UTC,53378425,3703,Joule,05_29_2020,3703_Joule_05_29_2020_projected
1633,6,248.0574951171875,207.990966796875,Great Egret,True,296883751,kristenbrush,2020-12-23 18:37:57 UTC,53378425,3703,Joule,05_29_2020,3703_Joule_05_29_2020_projected
1634,1,232.93270874023438,215.0399169921875,Great Egret,True,296883751,kristenbrush,2020-12-23 18:37:57 UTC,53378425,3703,Joule,05_29_2020,3703_Joule_05_29_2020_projected
1635,4,238.29806518554688,228.02691650390625,Great Egret,True,296883751,kristenbrush,2020-12-23 18:37:57 UTC,53378425,3703,Joule,05_29_2020,3703_Joule_05_29_2020_projected
1636,9,280.68292236328125,267.5458679199219,Great Egret,True,296883751,kristenbrush,2020-12-23 18:37:57 UTC,53378425,3703,Joule,05_29_2020,3703_Joule_05_29_2020_projected
1637,10,291.77813720703125,299.5718078613281,Great Egret,True,296883751,kristenbrush,2020-12-23 18:37:57 UTC,53378425,3703,Joule,05_29_2020,3703_Joule_05_29_2020_projected
1638,,,,,False,296883764,kristenbrush,2020-12-23 18:38:02 UTC,53376792,1129,Joule,05_29_2020,1129_Joule_05_29_2020_projected
1639,0,247.291748046875,264.67132568359375,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1640,1,234.8090057373047,257.07183837890625,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1641,2,250.1102752685547,248.02784729003906,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1642,3,253.739013671875,254.65582275390625,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1643,4,245.8510284423828,263.3781433105469,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1644,5,275.3455505371094,258.0710754394531,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1645,6,274.3534851074219,257.7692565917969,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1646,8,251.1735382080078,262.5407409667969,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1647,7,270.6829833984375,242.5453338623047,Great Egret,True,296885594,kristenbrush,2020-12-23 18:48:11 UTC,53376342,642,Jerrod,05_05_2020,642_Jerrod_05_05_2020_projected
1648,,,,,False,296885651,kristenbrush,2020-12-23 18:48:29 UTC,53376050,283,CypressCity,04_29_2020,283_CypressCity_04_29_2020_projected
1649,,,,,False,296885660,kristenbrush,2020-12-23 18:48:31 UTC,53377337,2038,CypressCity,04_29_2020,2038_CypressCity_04_29_2020_projected
1650,,,,,False,296885665,kristenbrush,2020-12-23 18:48:34 UTC,53379048,7480,StartMel,05_07_2020,7480_StartMel_05_07_2020_projected
1651,,,,,False,296885675,kristenbrush,2020-12-23 18:48:36 UTC,53376071,352,CypressCity,04_29_2020,352_CypressCity_04_29_2020_projected
1652,,,,,False,296885681,kristenbrush,2020-12-23 18:48:39 UTC,53377238,1925,CypressCity,04_29_2020,1925_CypressCity_04_29_2020_projected
1653,1,284.9237060546875,267.5408020019531,Great Egret,True,296886496,kristenbrush,2020-12-23 18:52:55 UTC,53376185,517,Jerrod,05_05_2020,517_Jerrod_05_05_2020_projected
1654,2,268.16400146484375,253.3206329345703,Great Egret,True,296886496,kristenbrush,2020-12-23 18:52:55 UTC,53376185,517,Jerrod,05_05_2020,517_Jerrod_05_05_2020_projected
1655,3,276.216064453125,256.8970947265625,Great Egret,True,296886496,kristenbrush,2020-12-23 18:52:55 UTC,53376185,517,Jerrod,05_05_2020,517_Jerrod_05_05_2020_projected
1656,5,275.6124572753906,263.447265625,Great Egret,True,296886496,kristenbrush,2020-12-23 18:52:55 UTC,53376185,517,Jerrod,05_05_2020,517_Jerrod_05_05_2020_projected
1657,7,259.189697265625,239.48513793945312,Great Egret,True,296886496,kristenbrush,2020-12-23 18:52:55 UTC,53376185,517,Jerrod,05_05_2020,517_Jerrod_05_05_2020_projected
1658,8,254.61915588378906,246.37379455566406,Great Egret,True,296886496,kristenbrush,2020-12-23 18:52:55 UTC,53376185,517,Jerrod,05_05_2020,517_Jerrod_05_05_2020_projected
1659,,,,,False,296886528,kristenbrush,2020-12-23 18:53:04 UTC,53378839,4909,Vacation,05_29_2020,4909_Vacation_05_29_2020_projected
1660,1,277.68292236328125,277.5461730957031,Great Egret,True,296888207,kristenbrush,2020-12-23 19:00:04 UTC,53378799,4758,Vacation,05_29_2020,4758_Vacation_05_29_2020_projected
1661,2,282.9332580566406,271.2943420410156,Great Egret,True,296888207,kristenbrush,2020-12-23 19:00:04 UTC,53378799,4758,Vacation,05_29_2020,4758_Vacation_05_29_2020_projected
1662,3,277.355224609375,278.6567687988281,Great Egret,True,296888207,kristenbrush,2020-12-23 19:00:04 UTC,53378799,4758,Vacation,05_29_2020,4758_Vacation_05_29_2020_projected
1663,4,271.3522644042969,284.60247802734375,Great Egret,True,296888207,kristenbrush,2020-12-23 19:00:04 UTC,53378799,4758,Vacation,05_29_2020,4758_Vacation_05_29_2020_projected
1664,7,258.4227600097656,276.2962646484375,Great Egret,True,296888207,kristenbrush,2020-12-23 19:00:04 UTC,53378799,4758,Vacation,05_29_2020,4758_Vacation_05_29_2020_projected
1665,,,,,False,296888305,kristenbrush,2020-12-23 19:00:36 UTC,53378291,3583,Joule,05_29_2020,3583_Joule_05_29_2020_projected
1666,2,254.13270568847656,258.269287109375,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1667,0,276.17364501953125,270.0408020019531,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1668,1,259.2464294433594,270.4876403808594,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1669,6,275.6419372558594,262.7945861816406,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1670,8,265.86688232421875,255.4473114013672,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1671,7,285.6931457519531,270.72454833984375,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1672,3,253.18359375,251.2890625,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1673,4,274.1832580566406,262.54248046875,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1674,5,276.3035888671875,263.4400329589844,Great Egret,True,296890031,kristenbrush,2020-12-23 19:10:23 UTC,53376127,501,Jerrod,05_05_2020,501_Jerrod_05_05_2020_projected
1675,4,267.1494140625,253.48553466796875,Great Egret,True,296891662,kristenbrush,2020-12-23 19:21:18 UTC,53376487,987,Vacation,05_29_2020,987_Vacation_05_29_2020_projected
1676,1,263.0215759277344,263.4982604980469,Great Egret,True,296891662,kristenbrush,2020-12-23 19:21:18 UTC,53376487,987,Vacation,05_29_2020,987_Vacation_05_29_2020_projected
1677,2,241.93203735351562,252.54559326171875,Great Egret,True,296891662,kristenbrush,2020-12-23 19:21:18 UTC,53376487,987,Vacation,05_29_2020,987_Vacation_05_29_2020_projected
1678,6,281.2766418457031,274.9727783203125,Great Egret,True,296891662,kristenbrush,2020-12-23 19:21:18 UTC,53376487,987,Vacation,05_29_2020,987_Vacation_05_29_2020_projected
1679,5,261.6706848144531,260.4095153808594,Great Egret,True,296891662,kristenbrush,2020-12-23 19:21:18 UTC,53376487,987,Vacation,05_29_2020,987_Vacation_05_29_2020_projected
1680,5,278.18292236328125,295.046630859375,Great Egret,True,296893309,kristenbrush,2020-12-23 19:30:42 UTC,53377141,1231,Joule,05_29_2020,1231_Joule_05_29_2020_projected
1681,6,283.42352294921875,227.5415802001953,Great Egret,True,296893309,kristenbrush,2020-12-23 19:30:42 UTC,53377141,1231,Joule,05_29_2020,1231_Joule_05_29_2020_projected
1682,4,275.4332580566406,270.0406188964844,Great Egret,True,296893309,kristenbrush,2020-12-23 19:30:42 UTC,53377141,1231,Joule,05_29_2020,1231_Joule_05_29_2020_projected
1683,7,282.1072998046875,230.36187744140625,Great Egret,True,296893309,kristenbrush,2020-12-23 19:30:42 UTC,53377141,1231,Joule,05_29_2020,1231_Joule_05_29_2020_projected
1684,9,272.8022155761719,255.7838134765625,Great Egret,True,296893309,kristenbrush,2020-12-23 19:30:42 UTC,53377141,1231,Joule,05_29_2020,1231_Joule_05_29_2020_projected
1685,1,279.1833190917969,257.54046630859375,Great Egret,True,296893309,kristenbrush,2020-12-23 19:30:42 UTC,53377141,1231,Joule,05_29_2020,1231_Joule_05_29_2020_projected
1686,10,251.17355346679688,255.038818359375,Great Egret,True,296893309,kristenbrush,2020-12-23 19:30:42 UTC,53377141,1231,Joule,05_29_2020,1231_Joule_05_29_2020_projected
1687,,,,,False,296893356,kristenbrush,2020-12-23 19:30:57 UTC,53378959,5101,Vacation,05_29_2020,5101_Vacation_05_29_2020_projected
1688,,,,,False,296893441,kristenbrush,2020-12-23 19:31:24 UTC,53377302,2003,CypressCity,04_29_2020,2003_CypressCity_04_29_2020_projected
1689,0,282.4237060546875,263.790771484375,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1690,1,282.49884033203125,236.49404907226562,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1691,7,277.6592712402344,271.775146484375,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1692,6,266.4131164550781,262.83416748046875,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1693,5,258.7757873535156,254.09271240234375,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1694,3,266.4329833984375,271.6880798339844,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1695,2,267.7580261230469,250.35391235351562,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1696,4,268.72540283203125,261.66058349609375,Great Egret,True,296894276,kristenbrush,2020-12-23 19:36:39 UTC,53377941,3353,StartMel,05_07_2020,3353_StartMel_05_07_2020_projected
1697,0,214.0910186767578,215.26202392578125,Great Egret,True,296895528,kristenbrush,2020-12-23 19:44:06 UTC,53378078,3438,Joule,05_29_2020,3438_Joule_05_29_2020_projected
1698,1,277.1382751464844,288.1361389160156,Great Egret,True,296895528,kristenbrush,2020-12-23 19:44:06 UTC,53378078,3438,Joule,05_29_2020,3438_Joule_05_29_2020_projected
1699,4,272.46246337890625,282.31982421875,Great Egret,True,296895528,kristenbrush,2020-12-23 19:44:06 UTC,53378078,3438,Joule,05_29_2020,3438_Joule_05_29_2020_projected
1700,,,,,False,296895540,kristenbrush,2020-12-23 19:44:09 UTC,53378604,3856,CypressCity,04_29_2020,3856_CypressCity_04_29_2020_projected
1701,5,270.927490234375,351.26629638671875,Great Egret,True,296896544,kristenbrush,2020-12-23 19:48:59 UTC,53377149,1235,Joule,05_29_2020,1235_Joule_05_29_2020_projected
1702,6,269.73736572265625,281.4071960449219,Great Egret,True,296896544,kristenbrush,2020-12-23 19:48:59 UTC,53377149,1235,Joule,05_29_2020,1235_Joule_05_29_2020_projected
1703,8,266.1606140136719,274.94195556640625,Great Egret,True,296896544,kristenbrush,2020-12-23 19:48:59 UTC,53377149,1235,Joule,05_29_2020,1235_Joule_05_29_2020_projected
1704,1,265.2853088378906,215.01004028320312,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1705,2,276.45489501953125,241.83766174316406,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1706,3,528.5391845703125,426.2986145019531,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1707,4,251.93359375,247.5390625,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1708,5,275.904296875,274.7261047363281,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1709,6,253.69021606445312,216.28126525878906,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1710,7,261.4356384277344,214.51722717285156,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1711,8,283.9054870605469,219.75942993164062,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1712,9,268.3279113769531,214.71568298339844,Great Egret,True,296899418,kristenbrush,2020-12-23 20:02:07 UTC,53379304,9539,Joule,05_29_2020,9539_Joule_05_29_2020_projected
1713,0,248.30027770996094,247.04315185546875,Great Egret,True,296901786,kristenbrush,2020-12-23 20:13:11 UTC,53377935,3332,StartMel,05_07_2020,3332_StartMel_05_07_2020_projected
1714,1,253.6051483154297,232.4925537109375,Great Egret,True,296901786,kristenbrush,2020-12-23 20:13:11 UTC,53377935,3332,StartMel,05_07_2020,3332_StartMel_05_07_2020_projected
1715,2,251.17347717285156,248.7906494140625,Great Egret,True,296901786,kristenbrush,2020-12-23 20:13:11 UTC,53377935,3332,StartMel,05_07_2020,3332_StartMel_05_07_2020_projected
